,Date,Open,High,Low,Close,Adj Close,Volume
1698,"Apr 04, 2014",47.17,47.17,47.17,47.17,41.54,-
1699,"Apr 03, 2014",47.83,47.83,47.83,47.83,42.13,-
1700,"Apr 02, 2014",47.96,47.96,47.96,47.96,42.24,-
1701,"Apr 01, 2014",47.81,47.81,47.81,47.81,42.11,-
1702,"Mar 31, 2014",47.43,47.43,47.43,47.43,41.77,-
1703,"Mar 28, 2014",46.98,46.98,46.98,46.98,41.38,-
1704,"Mar 27, 2014",46.78,46.78,46.78,46.78,41.20,-
1705,"Mar 26, 2014",46.86,46.86,46.86,46.86,41.27,-
1706,"Mar 25, 2014",47.26,47.26,47.26,47.26,41.62,-
1707,"Mar 24, 2014",47.10,47.10,47.10,47.10,41.48,-
1708,"Mar 21, 2014",47.60,47.60,47.60,47.60,41.74,-
1709,"Mar 20, 2014",47.74,47.74,47.74,47.74,41.86,-
1710,"Mar 19, 2014",47.49,47.49,47.49,47.49,41.65,-
1711,"Mar 18, 2014",47.80,47.80,47.80,47.80,41.92,-
1712,"Mar 17, 2014",47.41,47.41,47.41,47.41,41.57,-
1713,"Mar 14, 2014",46.99,46.99,46.99,46.99,41.21,-
1714,"Mar 13, 2014",47.06,47.06,47.06,47.06,41.27,-
1715,"Mar 12, 2014",47.62,47.62,47.62,47.62,41.76,-
1716,"Mar 11, 2014",47.57,47.57,47.57,47.57,41.72,-
1717,"Mar 10, 2014",47.84,47.84,47.84,47.84,41.95,-
1718,"Mar 07, 2014",47.89,47.89,47.89,47.89,42.00,-
1719,"Mar 06, 2014",47.88,47.88,47.88,47.88,41.99,-
1720,"Mar 05, 2014",47.81,47.81,47.81,47.81,41.93,-
1721,"Mar 04, 2014",47.82,47.82,47.82,47.82,41.93,-
1722,"Mar 03, 2014",47.06,47.06,47.06,47.06,41.27,-
1723,"Feb 28, 2014",47.39,47.39,47.39,47.39,41.56,-
1724,"Feb 27, 2014",47.30,47.30,47.30,47.30,41.48,-
1725,"Feb 26, 2014",47.06,47.06,47.06,47.06,41.27,-
1726,"Feb 25, 2014",47.01,47.01,47.01,47.01,41.22,-
1727,"Feb 24, 2014",47.06,47.06,47.06,47.06,41.27,-
1728,"Feb 21, 2014",46.76,46.76,46.76,46.76,41.00,-
1729,"Feb 20, 2014",46.82,46.82,46.82,46.82,41.06,-
1730,"Feb 19, 2014",46.49,46.49,46.49,46.49,40.77,-
1731,"Feb 18, 2014",46.81,46.81,46.81,46.81,41.05,-
1732,"Feb 14, 2014",46.68,46.68,46.68,46.68,40.93,-
1733,"Feb 13, 2014",46.47,46.47,46.47,46.47,40.75,-
1734,"Feb 12, 2014",46.16,46.16,46.16,46.16,40.48,-
1735,"Feb 11, 2014",46.11,46.11,46.11,46.11,40.43,-
1736,"Feb 10, 2014",45.62,45.62,45.62,45.62,40.01,-
1737,"Feb 07, 2014",45.54,45.54,45.54,45.54,39.94,-
1738,"Feb 06, 2014",44.95,44.95,44.95,44.95,39.42,-
1739,"Feb 05, 2014",44.39,44.39,44.39,44.39,38.93,-
1740,"Feb 04, 2014",44.50,44.50,44.50,44.50,39.02,-
1741,"Feb 03, 2014",44.14,44.14,44.14,44.14,38.71,-
1742,"Jan 31, 2014",45.24,45.24,45.24,45.24,39.67,-
1743,"Jan 30, 2014",45.52,45.52,45.52,45.52,39.92,-
1744,"Jan 29, 2014",44.98,44.98,44.98,44.98,39.44,-
1745,"Jan 28, 2014",45.45,45.45,45.45,45.45,39.86,-
1746,"Jan 27, 2014",45.13,45.13,45.13,45.13,39.58,-
1747,"Jan 24, 2014",45.41,45.41,45.41,45.41,39.82,-
1748,"Jan 23, 2014",46.42,46.42,46.42,46.42,40.71,-
1749,"Jan 22, 2014",46.82,46.82,46.82,46.82,41.06,-
1750,"Jan 21, 2014",46.75,46.75,46.75,46.75,41.00,-
1751,"Jan 17, 2014",46.60,46.60,46.60,46.60,40.86,-
1752,"Jan 16, 2014",46.77,46.77,46.77,46.77,41.01,-
1753,"Jan 15, 2014",46.82,46.82,46.82,46.82,41.06,-
1754,"Jan 14, 2014",46.57,46.57,46.57,46.57,40.84,-
1755,"Jan 13, 2014",46.05,46.05,46.05,46.05,40.38,-
1756,"Jan 10, 2014",46.64,46.64,46.64,46.64,40.90,-
1757,"Jan 09, 2014",46.50,46.50,46.50,46.50,40.78,-
1758,"Jan 08, 2014",46.47,46.47,46.47,46.47,40.75,-
1759,"Jan 07, 2014",46.45,46.45,46.45,46.45,40.73,-
1760,"Jan 06, 2014",46.15,46.15,46.15,46.15,40.47,-
1761,"Jan 03, 2014",46.29,46.29,46.29,46.29,40.59,-
1762,"Jan 02, 2014",46.27,46.27,46.27,46.27,40.58,-
1763,"Dec 31, 2013",46.69,46.69,46.69,46.69,40.94,-
1764,"Dec 30, 2013",46.50,46.50,46.50,46.50,40.78,-
1765,"Dec 27, 2013",46.50,46.50,46.50,46.50,40.78,-
1766,"Dec 26, 2013",46.51,46.51,46.51,46.51,40.79,-
1767,"Dec 24, 2013",46.32,46.32,46.32,46.32,40.62,-
1768,"Dec 23, 2013",46.17,46.17,46.17,46.17,40.49,-
1769,"Dec 20, 2013",45.90,45.90,45.90,45.90,40.25,-
1770,"Dec 19, 2013",45.60,45.60,45.60,45.60,39.99,-
1771,"Dec 18, 2013",45.90,45.90,45.90,45.90,40.04,-
1772,"Dec 17, 2013",45.19,45.19,45.19,45.19,39.42,-
1773,"Dec 16, 2013",45.30,45.30,45.30,45.30,39.52,-
1774,"Dec 13, 2013",45.00,45.00,45.00,45.00,39.26,-
1775,"Dec 12, 2013",44.96,44.96,44.96,44.96,39.22,-
1776,"Dec 11, 2013",45.07,45.07,45.07,45.07,39.32,-
1777,"Dec 10, 2013",45.63,45.63,45.63,45.63,39.80,-
1778,"Dec 09, 2013",45.78,45.78,45.78,45.78,39.94,-
1779,"Dec 06, 2013",45.70,45.70,45.70,45.70,39.87,-
1780,"Dec 05, 2013",45.23,45.23,45.23,45.23,39.46,-
1781,"Dec 04, 2013",45.39,45.39,45.39,45.39,39.60,-
1782,"Dec 03, 2013",45.43,45.43,45.43,45.43,39.63,-
1783,"Dec 02, 2013",45.58,45.58,45.58,45.58,39.76,-
1784,"Nov 29, 2013",45.72,45.72,45.72,45.72,39.88,-
1785,"Nov 27, 2013",45.75,45.75,45.75,45.75,39.91,-
1786,"Nov 26, 2013",45.62,45.62,45.62,45.62,39.80,-
1787,"Nov 25, 2013",45.56,45.56,45.56,45.56,39.74,-
1788,"Nov 22, 2013",45.62,45.62,45.62,45.62,39.80,-
1789,"Nov 21, 2013",45.40,45.40,45.40,45.40,39.60,-
1790,"Nov 20, 2013",44.98,44.98,44.98,44.98,39.24,-
1791,"Nov 19, 2013",45.13,45.13,45.13,45.13,39.37,-
1792,"Nov 18, 2013",45.25,45.25,45.25,45.25,39.47,-
1793,"Nov 15, 2013",45.48,45.48,45.48,45.48,39.67,-
1794,"Nov 14, 2013",45.28,45.28,45.28,45.28,39.50,-
1795,"Nov 13, 2013",45.08,45.08,45.08,45.08,39.33,-
1796,"Nov 12, 2013",44.68,44.68,44.68,44.68,38.98,-
1797,"Nov 11, 2013",44.77,44.77,44.77,44.77,39.05,-
1798,"Nov 08, 2013",44.72,44.72,44.72,44.72,39.01,-
1799,"Nov 07, 2013",44.12,44.12,44.12,44.12,38.49,-
1800,"Nov 06, 2013",44.74,44.74,44.74,44.74,39.03,-
1801,"Nov 05, 2013",44.61,44.61,44.61,44.61,38.92,-
1802,"Nov 04, 2013",44.74,44.74,44.74,44.74,39.03,-
1803,"Nov 01, 2013",44.54,44.54,44.54,44.54,38.85,-
1804,"Oct 31, 2013",44.44,44.44,44.44,44.44,38.77,-
1805,"Oct 30, 2013",44.60,44.60,44.60,44.60,38.91,-
1806,"Oct 29, 2013",44.86,44.86,44.86,44.86,39.13,-
1807,"Oct 28, 2013",44.64,44.64,44.64,44.64,38.94,-
1808,"Oct 25, 2013",44.61,44.61,44.61,44.61,38.92,-
1809,"Oct 24, 2013",44.44,44.44,44.44,44.44,38.77,-
1810,"Oct 23, 2013",44.27,44.27,44.27,44.27,38.62,-
1811,"Oct 22, 2013",44.49,44.49,44.49,44.49,38.81,-
1812,"Oct 21, 2013",44.25,44.25,44.25,44.25,38.60,-
1813,"Oct 18, 2013",44.26,44.26,44.26,44.26,38.61,-
1814,"Oct 17, 2013",43.95,43.95,43.95,43.95,38.34,-
1815,"Oct 16, 2013",43.63,43.63,43.63,43.63,38.06,-
1816,"Oct 15, 2013",43.04,43.04,43.04,43.04,37.55,-
1817,"Oct 14, 2013",43.35,43.35,43.35,43.35,37.82,-
1818,"Oct 11, 2013",43.17,43.17,43.17,43.17,37.66,-
1819,"Oct 10, 2013",42.87,42.87,42.87,42.87,37.40,-
1820,"Oct 09, 2013",41.93,41.93,41.93,41.93,36.58,-
1821,"Oct 08, 2013",41.95,41.95,41.95,41.95,36.59,-
1822,"Oct 07, 2013",42.52,42.52,42.52,42.52,37.09,-
1823,"Oct 04, 2013",42.90,42.90,42.90,42.90,37.42,-
1824,"Oct 03, 2013",42.59,42.59,42.59,42.59,37.15,-
1825,"Oct 02, 2013",42.98,42.98,42.98,42.98,37.49,-
1826,"Oct 01, 2013",43.02,43.02,43.02,43.02,37.53,-
1827,"Sep 30, 2013",42.63,42.63,42.63,42.63,37.19,-
1828,"Sep 27, 2013",42.85,42.85,42.85,42.85,37.38,-
1829,"Sep 26, 2013",43.02,43.02,43.02,43.02,37.53,-
1830,"Sep 25, 2013",42.85,42.85,42.85,42.85,37.38,-
1831,"Sep 24, 2013",42.93,42.93,42.93,42.93,37.45,-
1832,"Sep 23, 2013",43.00,43.00,43.00,43.00,37.51,-
1833,"Sep 20, 2013",43.19,43.19,43.19,43.19,37.68,-
1834,"Sep 19, 2013",43.70,43.70,43.70,43.70,37.94,-
1835,"Sep 18, 2013",43.76,43.76,43.76,43.76,37.99,-
1836,"Sep 17, 2013",43.26,43.26,43.26,43.26,37.56,-
1837,"Sep 16, 2013",43.03,43.03,43.03,43.03,37.36,-
1838,"Sep 13, 2013",42.81,42.81,42.81,42.81,37.17,-
1839,"Sep 12, 2013",42.69,42.69,42.69,42.69,37.06,-
1840,"Sep 11, 2013",42.84,42.84,42.84,42.84,37.19,-
1841,"Sep 10, 2013",42.71,42.71,42.71,42.71,37.08,-
1842,"Sep 09, 2013",42.39,42.39,42.39,42.39,36.80,-
1843,"Sep 06, 2013",41.93,41.93,41.93,41.93,36.40,-
1844,"Sep 05, 2013",41.90,41.90,41.90,41.90,36.38,-
1845,"Sep 04, 2013",41.84,41.84,41.84,41.84,36.32,-
1846,"Sep 03, 2013",41.49,41.49,41.49,41.49,36.02,-
1847,"Aug 30, 2013",41.32,41.32,41.32,41.32,35.87,-
1848,"Aug 29, 2013",41.51,41.51,41.51,41.51,36.04,-
1849,"Aug 28, 2013",41.38,41.38,41.38,41.38,35.92,-
1850,"Aug 27, 2013",41.26,41.26,41.26,41.26,35.82,-
1851,"Aug 26, 2013",41.97,41.97,41.97,41.97,36.44,-
1852,"Aug 23, 2013",42.10,42.10,42.10,42.10,36.55,-
1853,"Aug 22, 2013",41.93,41.93,41.93,41.93,36.40,-
1854,"Aug 21, 2013",41.55,41.55,41.55,41.55,36.07,-
1855,"Aug 20, 2013",41.78,41.78,41.78,41.78,36.27,-
1856,"Aug 19, 2013",41.55,41.55,41.55,41.55,36.07,-
1857,"Aug 16, 2013",41.81,41.81,41.81,41.81,36.30,-
1858,"Aug 15, 2013",41.95,41.95,41.95,41.95,36.42,-
1859,"Aug 14, 2013",42.57,42.57,42.57,42.57,36.96,-
1860,"Aug 13, 2013",42.78,42.78,42.78,42.78,37.14,-
1861,"Aug 12, 2013",42.70,42.70,42.70,42.70,37.07,-
1862,"Aug 09, 2013",42.72,42.72,42.72,42.72,37.09,-
1863,"Aug 08, 2013",42.84,42.84,42.84,42.84,37.19,-
1864,"Aug 07, 2013",42.65,42.65,42.65,42.65,37.03,-
1865,"Aug 06, 2013",42.82,42.82,42.82,42.82,37.17,-
1866,"Aug 05, 2013",43.11,43.11,43.11,43.11,37.43,-
1867,"Aug 02, 2013",43.15,43.15,43.15,43.15,37.46,-
1868,"Aug 01, 2013",43.08,43.08,43.08,43.08,37.40,-
1869,"Jul 31, 2013",42.51,42.51,42.51,42.51,36.91,-
1870,"Jul 30, 2013",42.50,42.50,42.50,42.50,36.90,-
1871,"Jul 29, 2013",42.44,42.44,42.44,42.44,36.84,-
1872,"Jul 26, 2013",42.61,42.61,42.61,42.61,36.99,-
1873,"Jul 25, 2013",42.61,42.61,42.61,42.61,36.99,-
1874,"Jul 24, 2013",42.44,42.44,42.44,42.44,36.84,-
1875,"Jul 23, 2013",42.62,42.62,42.62,42.62,37.00,-
1876,"Jul 22, 2013",42.69,42.69,42.69,42.69,37.06,-
1877,"Jul 19, 2013",42.60,42.60,42.60,42.60,36.98,-
1878,"Jul 18, 2013",42.54,42.54,42.54,42.54,36.93,-
1879,"Jul 17, 2013",42.30,42.30,42.30,42.30,36.72,-
1880,"Jul 16, 2013",42.17,42.17,42.17,42.17,36.61,-
1881,"Jul 15, 2013",42.34,42.34,42.34,42.34,36.76,-
1882,"Jul 12, 2013",42.26,42.26,42.26,42.26,36.69,-
1883,"Jul 11, 2013",42.12,42.12,42.12,42.12,36.57,-
1884,"Jul 10, 2013",41.56,41.56,41.56,41.56,36.08,-
1885,"Jul 09, 2013",41.54,41.54,41.54,41.54,36.06,-
1886,"Jul 08, 2013",41.23,41.23,41.23,41.23,35.79,-
1887,"Jul 05, 2013",41.02,41.02,41.02,41.02,35.61,-
1888,"Jul 03, 2013",40.59,40.59,40.59,40.59,35.24,-
1889,"Jul 02, 2013",40.56,40.56,40.56,40.56,35.21,-
1890,"Jul 01, 2013",40.58,40.58,40.58,40.58,35.23,-
1891,"Jun 28, 2013",40.31,40.31,40.31,40.31,35.00,-
1892,"Jun 27, 2013",40.46,40.46,40.46,40.46,35.13,-
1893,"Jun 26, 2013",40.14,40.14,40.14,40.14,34.85,-
1894,"Jun 25, 2013",39.77,39.77,39.77,39.77,34.53,-
1895,"Jun 24, 2013",39.37,39.37,39.37,39.37,34.18,-
1896,"Jun 21, 2013",39.86,39.86,39.86,39.86,34.61,-
1897,"Jun 20, 2013",39.96,39.96,39.96,39.96,34.53,-
1898,"Jun 19, 2013",40.99,40.99,40.99,40.99,35.42,-
1899,"Jun 18, 2013",41.56,41.56,41.56,41.56,35.91,-
1900,"Jun 17, 2013",41.22,41.22,41.22,41.22,35.62,-
1901,"Jun 14, 2013",40.93,40.93,40.93,40.93,35.37,-
1902,"Jun 13, 2013",41.16,41.16,41.16,41.16,35.57,-
1903,"Jun 12, 2013",40.53,40.53,40.53,40.53,35.02,-
1904,"Jun 11, 2013",40.87,40.87,40.87,40.87,35.32,-
1905,"Jun 10, 2013",41.30,41.30,41.30,41.30,35.69,-
1906,"Jun 07, 2013",41.29,41.29,41.29,41.29,35.68,-
1907,"Jun 06, 2013",40.79,40.79,40.79,40.79,35.25,-
1908,"Jun 05, 2013",40.42,40.42,40.42,40.42,34.93,-
1909,"Jun 04, 2013",40.97,40.97,40.97,40.97,35.40,-
1910,"Jun 03, 2013",41.21,41.21,41.21,41.21,35.61,-
1911,"May 31, 2013",41.01,41.01,41.01,41.01,35.44,-
1912,"May 30, 2013",41.57,41.57,41.57,41.57,35.92,-
1913,"May 29, 2013",41.38,41.38,41.38,41.38,35.76,-
1914,"May 28, 2013",41.69,41.69,41.69,41.69,36.02,-
1915,"May 24, 2013",41.41,41.41,41.41,41.41,35.78,-
1916,"May 23, 2013",41.45,41.45,41.45,41.45,35.82,-
1917,"May 22, 2013",41.54,41.54,41.54,41.54,35.89,-
1918,"May 21, 2013",41.95,41.95,41.95,41.95,36.25,-
1919,"May 20, 2013",41.88,41.88,41.88,41.88,36.19,-
1920,"May 17, 2013",41.90,41.90,41.90,41.90,36.21,-
1921,"May 16, 2013",41.47,41.47,41.47,41.47,35.83,-
1922,"May 15, 2013",41.68,41.68,41.68,41.68,36.01,-
1923,"May 14, 2013",41.47,41.47,41.47,41.47,35.83,-
1924,"May 13, 2013",41.03,41.03,41.03,41.03,35.45,-
1925,"May 10, 2013",41.04,41.04,41.04,41.04,35.46,-
1926,"May 09, 2013",40.84,40.84,40.84,40.84,35.29,-
1927,"May 08, 2013",40.98,40.98,40.98,40.98,35.41,-
1928,"May 07, 2013",40.80,40.80,40.80,40.80,35.25,-
1929,"May 06, 2013",40.57,40.57,40.57,40.57,35.06,-
1930,"May 03, 2013",40.47,40.47,40.47,40.47,34.97,-
1931,"May 02, 2013",40.04,40.04,40.04,40.04,34.60,-
1932,"May 01, 2013",39.64,39.64,39.64,39.64,34.25,-
1933,"Apr 30, 2013",40.07,40.07,40.07,40.07,34.62,-
1934,"Apr 29, 2013",39.94,39.94,39.94,39.94,34.51,-
1935,"Apr 26, 2013",39.65,39.65,39.65,39.65,34.26,-
1936,"Apr 25, 2013",39.74,39.74,39.74,39.74,34.34,-
1937,"Apr 24, 2013",39.56,39.56,39.56,39.56,34.18,-
1938,"Apr 23, 2013",39.53,39.53,39.53,39.53,34.16,-
1939,"Apr 22, 2013",39.10,39.10,39.10,39.10,33.79,-
1940,"Apr 19, 2013",38.93,38.93,38.93,38.93,33.64,-
1941,"Apr 18, 2013",38.56,38.56,38.56,38.56,33.32,-
1942,"Apr 17, 2013",38.82,38.82,38.82,38.82,33.54,-
1943,"Apr 16, 2013",39.39,39.39,39.39,39.39,34.04,-
1944,"Apr 15, 2013",38.82,38.82,38.82,38.82,33.54,-
1945,"Apr 12, 2013",39.82,39.82,39.82,39.82,34.41,-
1946,"Apr 11, 2013",39.93,39.93,39.93,39.93,34.50,-
1947,"Apr 10, 2013",39.79,39.79,39.79,39.79,34.38,-
1948,"Apr 09, 2013",39.29,39.29,39.29,39.29,33.95,-
1949,"Apr 08, 2013",39.18,39.18,39.18,39.18,33.85,-
1950,"Apr 05, 2013",38.91,38.91,38.91,38.91,33.62,-
1951,"Apr 04, 2013",39.05,39.05,39.05,39.05,33.74,-
1952,"Apr 03, 2013",38.88,38.88,38.88,38.88,33.60,-
1953,"Apr 02, 2013",39.32,39.32,39.32,39.32,33.98,-
1954,"Apr 01, 2013",39.19,39.19,39.19,39.19,33.86,-
1955,"Mar 28, 2013",39.40,39.40,39.40,39.40,34.04,-
1956,"Mar 27, 2013",39.25,39.25,39.25,39.25,33.92,-
1957,"Mar 26, 2013",39.25,39.25,39.25,39.25,33.92,-
1958,"Mar 25, 2013",38.95,38.95,38.95,38.95,33.66,-
1959,"Mar 22, 2013",39.07,39.07,39.07,39.07,33.76,-
1960,"Mar 21, 2013",38.82,38.82,38.82,38.82,33.54,-
1961,"Mar 20, 2013",39.32,39.32,39.32,39.32,33.82,-
1962,"Mar 19, 2013",39.04,39.04,39.04,39.04,33.58,-
1963,"Mar 18, 2013",39.14,39.14,39.14,39.14,33.67,-
1964,"Mar 15, 2013",39.35,39.35,39.35,39.35,33.85,-
1965,"Mar 14, 2013",39.42,39.42,39.42,39.42,33.91,-
1966,"Mar 13, 2013",39.18,39.18,39.18,39.18,33.70,-
1967,"Mar 12, 2013",39.10,39.10,39.10,39.10,33.63,-
1968,"Mar 11, 2013",39.19,39.19,39.19,39.19,33.71,-
1969,"Mar 08, 2013",39.08,39.08,39.08,39.08,33.62,-
1970,"Mar 07, 2013",38.87,38.87,38.87,38.87,33.44,-
1971,"Mar 06, 2013",38.78,38.78,38.78,38.78,33.36,-
1972,"Mar 05, 2013",38.72,38.72,38.72,38.72,33.31,-
1973,"Mar 04, 2013",38.34,38.34,38.34,38.34,32.98,-
1974,"Mar 01, 2013",38.17,38.17,38.17,38.17,32.83,-
1975,"Feb 28, 2013",38.09,38.09,38.09,38.09,32.76,-
1976,"Feb 27, 2013",38.11,38.11,38.11,38.11,32.78,-
1977,"Feb 26, 2013",37.63,37.63,37.63,37.63,32.37,-
1978,"Feb 25, 2013",37.40,37.40,37.40,37.40,32.17,-
1979,"Feb 22, 2013",38.10,38.10,38.10,38.10,32.77,-
1980,"Feb 21, 2013",37.75,37.75,37.75,37.75,32.47,-
1981,"Feb 20, 2013",38.01,38.01,38.01,38.01,32.70,-
1982,"Feb 19, 2013",38.53,38.53,38.53,38.53,33.14,-
1983,"Feb 15, 2013",38.24,38.24,38.24,38.24,32.89,-
1984,"Feb 14, 2013",38.28,38.28,38.28,38.28,32.93,-
1985,"Feb 13, 2013",38.24,38.24,38.24,38.24,32.89,-
1986,"Feb 12, 2013",38.19,38.19,38.19,38.19,32.85,-
1987,"Feb 11, 2013",38.12,38.12,38.12,38.12,32.79,-
1988,"Feb 08, 2013",38.15,38.15,38.15,38.15,32.82,-
1989,"Feb 07, 2013",37.92,37.92,37.92,37.92,32.62,-
1990,"Feb 06, 2013",37.98,37.98,37.98,37.98,32.67,-
1991,"Feb 05, 2013",37.93,37.93,37.93,37.93,32.63,-
1992,"Feb 04, 2013",37.55,37.55,37.55,37.55,32.30,-
1993,"Feb 01, 2013",37.98,37.98,37.98,37.98,32.67,-
1994,"Jan 31, 2013",37.61,37.61,37.61,37.61,32.35,-
1995,"Jan 30, 2013",37.65,37.65,37.65,37.65,32.39,-
1996,"Jan 29, 2013",37.82,37.82,37.82,37.82,32.53,-
1997,"Jan 28, 2013",37.66,37.66,37.66,37.66,32.39,-
1998,"Jan 25, 2013",37.72,37.72,37.72,37.72,32.45,-
1999,"Jan 24, 2013",37.50,37.50,37.50,37.50,32.26,-
2000,"Jan 23, 2013",37.47,37.47,37.47,37.47,32.23,-
2001,"Jan 22, 2013",37.43,37.43,37.43,37.43,32.20,-
2002,"Jan 18, 2013",37.25,37.25,37.25,37.25,32.04,-
2003,"Jan 17, 2013",37.13,37.13,37.13,37.13,31.94,-
2004,"Jan 16, 2013",36.90,36.90,36.90,36.90,31.74,-
2005,"Jan 15, 2013",36.91,36.91,36.91,36.91,31.75,-
2006,"Jan 14, 2013",36.84,36.84,36.84,36.84,31.69,-
2007,"Jan 11, 2013",36.87,36.87,36.87,36.87,31.72,-
2008,"Jan 10, 2013",36.87,36.87,36.87,36.87,31.72,-
2009,"Jan 09, 2013",36.62,36.62,36.62,36.62,31.50,-
2010,"Jan 08, 2013",36.50,36.50,36.50,36.50,31.40,-
2011,"Jan 07, 2013",36.60,36.60,36.60,36.60,31.48,-
2012,"Jan 04, 2013",36.71,36.71,36.71,36.71,31.58,-
2013,"Jan 03, 2013",36.51,36.51,36.51,36.51,31.41,-
2014,"Jan 02, 2013",36.57,36.57,36.57,36.57,31.46,-
2015,"Dec 31, 2012",35.65,35.65,35.65,35.65,30.67,-
2016,"Dec 28, 2012",35.05,35.05,35.05,35.05,30.15,-
2017,"Dec 27, 2012",35.41,35.41,35.41,35.41,30.46,-
